,epoch,PE_16400,vix_close,CE_16450,PE_16350,CE_16500,PE_16300,CE_16550,PE_16250,CE_16600,PE_16200,CE_16650,PE_16150,CE_16700,PE_16100,CE_16750,PE_16050,CE_16800,PE_16000,CE_16850,PE_15950,CE_16900,PE_15900,CE_16950,PE_15850,CE_17000,nifty_close
122,1654667220,68.3,19.99,76.25,49.2,55.2,35.0,37.35,24.3,25.2,16.9,16.4,11.7,10.5,8.4,6.8,6.1,4.45,4.7,3.1,3.7,2.35,2.9,1.95,2.45,1.7,16425.75
123,1654667280,68.3,20.0,76.35,49.55,54.55,35.15,37.55,24.4,25.1,16.95,16.35,11.65,10.35,8.4,6.7,6.15,4.4,4.75,3.15,3.7,2.4,2.95,2.05,2.4,1.7,16426.5
124,1654667340,67.8,20.01,78.8,49.0,56.7,34.75,39.4,24.0,26.5,16.6,17.4,11.35,11.15,8.2,7.15,5.95,4.65,4.65,3.2,3.6,2.45,2.85,2.0,2.3,1.75,16430.6
125,1654667400,63.55,19.98,82.25,45.45,59.7,31.9,41.8,21.8,28.35,15.0,18.7,10.1,12.0,7.25,7.8,5.25,5.1,4.15,3.5,3.25,2.6,2.6,2.15,2.1,1.8,16435.85
126,1654667460,65.35,19.99,81.0,46.8,58.6,33.15,40.85,22.95,27.7,15.7,18.15,10.6,11.65,7.65,7.45,5.55,4.85,4.35,3.4,3.45,2.55,2.75,2.1,2.35,1.75,16435.05
127,1654667520,61.5,19.96,83.7,43.85,60.8,30.6,42.5,20.95,28.9,14.45,18.95,9.75,12.2,6.95,7.8,5.15,5.05,4.1,3.45,3.25,2.6,2.6,2.05,2.2,1.75,16440.5
128,1654667580,59.2,19.94,86.0,41.75,62.75,29.25,44.15,19.9,30.0,13.6,19.75,9.15,12.8,6.6,8.05,4.85,5.25,3.85,3.55,3.05,2.55,2.45,2.1,2.1,1.75,16449.25
129,1654667640,61.65,19.94,83.8,43.85,60.7,30.85,42.45,21.0,28.8,14.5,18.85,9.75,12.1,7.05,7.7,5.15,4.9,4.05,3.4,3.1,2.5,2.45,2.0,2.15,1.7,16444.45
130,1654667700,62.85,19.96,82.8,44.85,59.8,31.4,41.7,21.65,28.1,14.9,18.3,10.0,11.65,7.2,7.4,5.2,4.8,4.1,3.3,3.25,2.45,2.55,2.0,2.2,1.7,16441.65
131,1654667760,63.65,19.96,81.45,45.25,58.55,31.85,40.85,21.95,27.35,15.0,17.85,10.0,11.4,7.15,7.25,5.15,4.7,4.05,3.3,3.15,2.45,2.45,1.95,2.1,1.75,16439.3
132,1654667820,65.9,19.96,77.3,47.25,55.6,33.3,38.25,22.95,25.7,15.55,16.6,10.45,10.6,7.35,6.7,5.3,4.35,4.15,3.05,3.25,2.35,2.6,1.95,2.15,1.7,16432.6
133,1654667880,62.6,19.94,81.55,44.65,58.9,31.55,40.8,21.65,27.3,14.7,17.7,9.9,11.2,7.1,7.0,5.15,4.55,4.1,3.2,3.2,2.4,2.5,1.9,2.1,1.65,16439.65
134,1654667940,56.85,19.91,87.4,40.1,63.75,27.9,44.55,19.35,30.0,13.15,19.65,8.8,12.55,6.35,7.8,4.7,5.0,3.75,3.4,2.95,2.45,2.4,1.95,2.0,1.75,16452.65
135,1654668000,60.5,19.93,85.25,43.05,61.95,30.15,43.2,20.65,29.15,14.0,19.05,9.35,12.2,6.75,7.7,4.95,4.85,3.9,3.3,3.0,2.45,2.45,2.0,2.05,1.7,16447.4
136,1654668060,59.15,19.94,87.35,42.05,63.2,29.5,44.0,20.25,29.7,13.95,19.3,9.35,12.3,6.75,7.75,4.95,4.95,3.9,3.3,3.05,2.45,2.45,2.0,2.05,1.7,16450.4
137,1654668120,61.75,19.96,83.6,43.9,60.35,30.8,42.0,21.0,28.15,14.2,18.4,9.7,11.7,6.85,7.35,5.0,4.75,3.95,3.2,3.1,2.4,2.45,2.0,2.05,1.7,16445.65
138,1654668180,63.9,19.92,80.0,45.6,57.65,32.05,39.65,22.05,26.6,15.0,17.35,10.05,11.0,7.15,6.95,5.15,4.55,4.1,3.15,3.1,2.35,2.45,1.95,2.0,1.7,16440.7
139,1654668240,62.2,19.9,82.65,44.4,59.65,31.15,41.4,21.4,27.9,14.6,18.1,9.8,11.6,6.95,7.25,5.0,4.65,3.95,3.15,3.1,2.3,2.45,1.95,2.05,1.65,16441.0
140,1654668300,63.75,19.9,79.95,45.6,57.55,32.0,39.65,21.9,26.65,14.9,17.2,10.05,11.1,7.1,6.95,5.15,4.5,4.0,3.05,3.1,2.3,2.5,1.9,2.0,1.65,16439.75
141,1654668360,63.2,19.92,81.75,45.25,59.0,31.75,40.95,21.85,27.6,14.9,17.85,10.1,11.5,7.15,7.2,5.15,4.6,4.05,3.1,3.1,2.3,2.5,1.9,2.05,1.65,16442.5
142,1654668420,61.5,19.92,83.05,43.65,60.1,30.75,41.75,21.05,27.95,14.35,18.2,9.75,11.55,6.9,7.2,5.1,4.65,3.9,3.1,3.05,2.3,2.4,1.85,1.95,1.65,16446.9
143,1654668480,64.4,19.92,80.0,46.1,57.7,32.25,40.05,22.15,26.7,14.95,17.35,10.0,11.0,7.1,6.9,5.1,4.45,3.95,3.1,3.05,2.3,2.4,1.85,1.95,1.6,16440.55
144,1654668540,63.9,19.91,80.45,45.75,58.3,32.15,40.45,22.0,27.0,15.0,17.55,10.05,11.15,7.1,6.95,5.15,4.45,4.0,3.1,3.05,2.3,2.4,1.9,2.0,1.6,16440.95
145,1654668600,64.4,19.95,80.0,46.1,57.65,32.4,39.9,22.2,26.7,15.1,17.2,10.0,10.95,7.05,6.9,5.1,4.45,3.95,3.05,3.1,2.3,2.5,1.85,2.0,1.65,16435.7
146,1654668660,65.0,19.93,79.05,46.5,57.3,32.55,39.15,22.35,26.3,15.05,16.95,10.0,10.7,7.05,6.7,5.1,4.4,4.0,3.05,3.05,2.3,2.5,1.9,1.95,1.6,16436.6
147,1654668720,65.4,19.94,78.5,46.65,56.25,32.8,38.9,22.45,25.85,15.25,16.8,10.1,10.55,7.1,6.65,5.05,4.35,3.95,3.05,3.1,2.25,2.45,1.8,1.95,1.6,16434.75
148,1654668780,65.45,19.96,78.3,46.9,56.25,32.95,38.85,22.55,25.95,15.2,16.8,10.1,10.7,7.0,6.65,5.0,4.35,3.95,3.0,3.1,2.25,2.45,1.8,1.95,1.6,16434.8
149,1654668840,65.2,19.94,78.35,46.8,56.2,32.7,38.65,22.4,25.9,15.15,16.8,10.15,10.55,7.0,6.55,5.0,4.35,3.95,3.05,3.05,2.25,2.45,1.8,1.95,1.7,16435.7
150,1654668900,65.25,20.0,78.1,46.75,55.9,32.9,38.5,22.4,25.7,15.2,16.5,10.1,10.5,7.1,6.55,5.1,4.3,4.0,3.05,3.05,2.3,2.45,1.85,1.9,1.65,16435.8
151,1654668960,59.85,19.98,83.45,42.45,60.0,29.6,41.6,20.15,27.75,13.55,18.0,9.0,11.25,6.4,7.0,4.7,4.45,3.7,3.05,2.9,2.25,2.35,1.8,1.95,1.7,16446.45
152,1654669020,62.5,19.91,81.7,44.5,58.9,31.1,40.55,21.25,27.1,14.35,17.5,9.45,11.0,6.6,6.85,4.8,4.4,3.8,3.05,2.95,2.25,2.4,1.85,1.9,1.65,16445.5
153,1654669080,61.45,19.91,82.1,43.9,59.3,30.7,40.8,21.05,27.45,14.1,17.7,9.3,11.1,6.5,6.85,4.75,4.35,3.7,3.05,3.0,2.3,2.4,1.85,1.9,1.7,16447.45
154,1654669140,59.95,19.93,84.1,42.4,60.8,29.65,41.9,20.3,28.05,13.7,18.15,9.05,11.3,6.35,7.05,4.6,4.5,3.7,3.05,2.95,2.25,2.4,1.85,1.9,1.65,16450.2
155,1654669200,60.6,19.93,82.2,42.75,59.0,29.8,40.4,20.45,26.85,13.75,17.3,9.2,10.75,6.5,6.6,4.7,4.25,3.8,2.9,2.95,2.25,2.45,1.8,1.95,1.65,16445.5
156,1654669260,59.7,19.93,83.85,42.2,60.5,29.5,41.65,20.3,27.75,13.85,17.7,9.25,11.1,6.5,6.75,4.7,4.3,3.7,3.0,2.95,2.3,2.4,1.8,1.9,1.7,16446.7
157,1654669320,56.95,19.89,86.95,40.25,63.05,28.15,43.55,19.2,29.1,13.05,18.75,8.75,11.85,6.15,7.15,4.5,4.55,3.6,3.1,2.85,2.25,2.35,1.85,1.9,1.65,16455.9
158,1654669380,58.0,19.9,86.3,41.0,62.55,28.6,43.35,19.6,28.9,13.3,18.75,8.9,11.65,6.2,7.15,4.5,4.6,3.6,3.1,2.85,2.25,2.3,1.8,1.9,1.6,16453.5
159,1654669440,56.3,19.86,88.8,39.7,64.4,27.8,44.7,19.05,29.95,12.85,19.2,8.65,12.1,6.05,7.4,4.4,4.65,3.5,3.1,2.8,2.3,2.3,1.85,1.85,1.6,16458.75
160,1654669500,55.1,19.87,91.1,38.9,66.7,27.1,46.5,18.5,31.35,12.6,20.35,8.4,12.65,5.95,7.8,4.35,4.9,3.5,3.2,2.8,2.3,2.3,1.85,1.85,1.65,16461.5
161,1654669560,53.7,19.87,90.75,37.85,66.55,26.15,46.05,17.75,31.2,11.9,20.2,7.95,12.6,5.55,7.8,4.25,4.9,3.35,3.2,2.75,2.3,2.3,1.8,1.85,1.65,16462.05
162,1654669620,50.3,19.81,94.6,35.15,69.2,24.4,48.3,16.35,32.75,11.0,21.25,7.3,13.3,5.2,8.15,4.05,5.0,3.3,3.2,2.65,2.3,2.3,1.8,1.85,1.65,16467.3
163,1654669680,52.3,19.81,92.0,36.7,67.4,25.4,47.0,17.15,31.45,11.5,20.5,7.6,12.75,5.35,7.8,4.0,4.85,3.3,3.1,2.65,2.25,2.3,1.8,1.9,1.55,16464.15
164,1654669740,52.25,19.83,91.6,36.3,67.0,25.2,46.65,16.95,31.5,11.35,20.45,7.5,12.8,5.35,7.85,4.0,4.9,3.25,3.15,2.7,2.25,2.3,1.75,1.95,1.55,16464.75
165,1654669800,52.65,19.83,91.45,36.7,66.8,25.6,46.55,17.2,31.2,11.55,20.3,7.7,12.65,5.45,7.8,4.1,4.85,3.35,3.15,2.75,2.25,2.3,1.75,2.0,1.6,16465.3
166,1654669860,51.15,19.83,93.4,35.5,68.2,24.55,47.6,16.7,32.15,11.2,20.85,7.5,13.1,5.5,8.05,4.15,5.0,3.35,3.25,2.8,2.3,2.35,1.75,2.0,1.6,16469.4
167,1654669920,50.4,19.83,94.1,35.05,69.0,24.2,48.4,16.25,33.05,10.9,21.75,7.35,13.8,5.4,8.6,4.1,5.35,3.3,3.4,2.7,2.35,2.25,1.85,1.95,1.6,16471.75
168,1654669980,50.75,19.83,92.8,35.0,67.75,24.15,47.55,16.0,32.2,10.7,21.3,7.15,13.55,5.25,8.45,3.95,5.25,3.2,3.4,2.6,2.35,2.2,1.8,1.85,1.6,16470.4
169,1654670040,50.3,19.84,94.15,34.95,69.1,24.05,48.35,16.0,32.85,10.7,21.65,7.15,13.75,5.2,8.5,3.9,5.3,3.15,3.4,2.55,2.3,2.2,1.75,1.85,1.55,16474.2
170,1654670100,48.8,19.83,95.1,33.6,69.95,23.15,48.95,15.35,33.25,10.3,21.9,7.0,13.9,5.15,8.55,3.95,5.3,3.2,3.4,2.65,2.3,2.3,1.8,1.9,1.55,16475.5
171,1654670160,49.55,19.86,95.45,34.45,70.25,23.6,49.3,15.85,33.6,10.6,21.9,7.15,14.0,5.15,8.65,3.95,5.4,3.2,3.4,2.65,2.35,2.3,1.8,1.9,1.55,16475.65
172,1654670220,47.8,19.84,97.25,33.15,71.45,22.85,50.3,15.25,34.25,10.3,22.4,6.95,14.2,5.15,8.8,3.95,5.5,3.2,3.5,2.6,2.35,2.2,1.8,1.85,1.6,16477.95
173,1654670280,47.45,19.83,98.45,32.9,72.25,22.75,50.8,15.3,34.55,10.35,22.7,6.95,14.4,5.15,8.95,3.9,5.55,3.1,3.55,2.55,2.35,2.15,1.8,1.8,1.5,16479.3
174,1654670340,48.0,19.84,99.95,33.3,73.55,23.15,52.1,15.6,35.8,10.6,23.6,7.15,14.95,5.15,9.3,3.9,5.7,3.2,3.6,2.55,2.4,2.15,1.75,1.8,1.6,16478.9
175,1654670400,50.3,19.81,93.4,35.1,68.25,24.3,47.75,16.4,32.2,11.05,20.95,7.5,13.1,5.4,8.05,4.05,5.0,3.25,3.2,2.6,2.2,2.15,1.65,1.8,1.45,16472.2
176,1654670460,48.15,19.79,96.8,33.5,70.8,23.2,49.45,15.6,33.4,10.65,21.5,7.15,13.45,5.2,8.2,3.95,5.0,3.2,3.15,2.65,2.15,2.2,1.65,1.8,1.45,16473.9
177,1654670520,48.75,19.79,95.8,34.15,70.2,23.75,48.75,16.1,32.75,11.0,21.05,7.5,13.0,5.45,7.85,4.05,4.8,3.35,3.05,2.75,2.05,2.25,1.6,1.85,1.4,16472.85
178,1654670580,49.3,19.81,95.65,34.4,69.55,24.05,48.4,16.4,32.3,11.3,20.7,7.65,12.75,5.55,7.65,4.2,4.65,3.35,2.9,2.75,2.05,2.3,1.6,1.9,1.4,16472.6
179,1654670640,48.1,19.8,97.3,33.5,71.0,23.5,49.35,15.85,32.95,11.0,21.05,7.55,13.0,5.5,7.85,4.15,4.75,3.35,3.0,2.75,2.0,2.25,1.6,1.85,1.45,16476.65
180,1654670700,48.95,19.8,95.65,34.05,70.0,23.7,48.65,16.0,32.55,11.05,20.8,7.5,12.85,5.5,7.7,4.1,4.7,3.35,2.95,2.8,2.05,2.3,1.6,1.85,1.4,16473.2
181,1654670760,49.8,19.8,93.3,34.7,67.85,24.2,46.9,16.4,31.15,11.25,19.7,7.7,12.15,5.6,7.25,4.25,4.45,3.45,2.8,2.9,2.0,2.35,1.55,2.0,1.4,16472.3
182,1654670820,46.95,19.79,98.25,32.65,71.9,22.7,49.9,15.4,33.4,10.6,21.35,7.3,13.15,5.3,7.9,4.05,4.75,3.35,3.0,2.8,2.1,2.3,1.6,1.9,1.35,16478.7
183,1654670880,46.05,19.8,99.15,32.0,72.25,22.3,50.45,15.0,33.7,10.3,21.7,7.0,13.3,5.15,7.95,3.9,4.75,3.2,3.0,2.7,2.1,2.2,1.65,1.85,1.35,16480.3
184,1654670940,47.65,19.81,96.0,33.05,70.0,22.95,48.5,15.5,32.4,10.65,20.7,7.2,12.85,5.25,7.65,4.0,4.7,3.25,3.0,2.7,2.05,2.2,1.65,1.8,1.35,16479.55
185,1654671000,45.95,19.77,99.9,31.7,73.0,22.05,51.0,14.9,34.25,10.25,22.2,7.05,13.65,5.2,8.3,3.95,5.0,3.2,3.15,2.65,2.25,2.15,1.7,1.8,1.4,16483.5
186,1654671060,45.3,19.77,100.75,31.3,73.9,21.65,51.45,14.65,34.45,10.05,22.2,6.85,13.8,4.95,8.35,3.9,5.05,3.1,3.25,2.6,2.25,2.1,1.7,1.75,1.45,16483.15
187,1654671120,47.55,19.75,96.35,32.95,70.35,22.85,48.6,15.55,32.3,10.5,20.7,7.15,12.65,5.1,7.65,3.9,4.65,3.2,3.0,2.65,2.1,2.2,1.65,1.85,1.4,16476.6
188,1654671180,48.8,19.77,94.3,33.95,68.3,23.7,47.45,15.8,31.5,10.95,20.05,7.45,12.4,5.4,7.65,4.1,4.65,3.4,3.05,2.75,2.05,2.2,1.65,1.85,1.4,16472.1
189,1654671240,49.5,19.79,92.65,34.5,66.8,24.15,45.95,16.45,30.5,11.4,19.3,8.0,11.95,5.8,7.25,4.35,4.4,3.55,2.95,2.85,2.0,2.25,1.65,1.9,1.4,16471.35
190,1654671300,47.8,19.81,95.4,33.35,69.25,23.35,47.85,15.9,31.9,11.05,20.15,7.75,12.45,5.6,7.55,4.2,4.6,3.4,2.9,2.8,2.0,2.2,1.65,1.8,1.4,16474.75
191,1654671360,49.15,19.8,92.4,34.05,67.05,23.75,46.1,16.0,30.65,11.15,19.3,7.75,11.8,5.6,7.25,4.2,4.45,3.45,2.85,2.8,2.0,2.25,1.6,1.8,1.4,16471.35
192,1654671420,49.35,19.81,92.55,34.35,66.7,23.95,45.75,16.35,30.2,11.3,19.05,7.8,11.65,5.65,7.15,4.25,4.4,3.5,2.8,2.8,2.0,2.25,1.55,1.8,1.4,16468.55
193,1654671480,48.35,19.82,93.1,33.7,67.35,23.5,46.2,15.9,30.6,11.05,19.1,7.7,11.7,5.55,7.1,4.25,4.35,3.45,2.85,2.8,1.95,2.25,1.6,1.85,1.4,16472.5
194,1654671540,47.8,19.8,92.7,33.1,66.95,23.1,46.05,15.5,30.35,10.7,19.0,7.45,11.55,5.35,7.0,4.1,4.35,3.25,2.85,2.65,2.0,2.2,1.6,1.8,1.35,16472.25
195,1654671600,48.8,19.83,92.0,33.95,66.3,23.7,45.3,16.15,29.8,11.1,18.55,7.65,11.2,5.5,6.85,4.25,4.25,3.4,2.8,2.75,2.0,2.25,1.6,1.85,1.4,16470.85
196,1654671660,49.4,19.78,89.9,34.2,64.4,23.8,43.85,16.05,28.75,11.1,17.9,7.7,10.9,5.5,6.65,4.25,4.2,3.45,2.85,2.75,2.0,2.3,1.65,1.9,1.4,16467.6
197,1654671720,47.15,19.8,92.95,32.65,67.05,22.7,46.0,15.2,30.2,10.55,18.85,7.3,11.5,5.3,7.0,4.05,4.35,3.3,2.8,2.65,2.0,2.15,1.65,1.85,1.4,16473.25
198,1654671780,47.35,19.8,93.15,32.95,67.05,22.85,46.15,15.4,30.45,10.6,19.2,7.3,11.65,5.25,7.15,4.0,4.35,3.2,2.85,2.6,2.05,2.1,1.6,1.75,1.35,16472.05
199,1654671840,48.9,19.82,91.65,34.0,65.95,23.6,45.2,15.8,29.75,10.95,18.75,7.45,11.25,5.35,6.85,4.0,4.3,3.3,2.8,2.65,2.0,2.15,1.6,1.8,1.35,16469.0
200,1654671900,49.25,19.8,91.25,34.35,65.65,23.8,44.75,15.95,29.4,11.0,18.35,7.5,11.15,5.4,6.8,4.05,4.25,3.25,2.75,2.6,2.0,2.15,1.6,1.75,1.35,16468.3
201,1654671960,50.3,19.82,89.15,34.9,64.2,24.1,43.65,16.3,28.65,11.15,17.8,7.6,10.85,5.4,6.6,4.0,4.15,3.25,2.75,2.6,2.0,2.15,1.6,1.7,1.35,16466.0
202,1654672020,51.6,19.85,86.45,35.75,61.7,24.9,41.85,16.7,27.15,11.45,16.9,7.85,10.2,5.55,6.2,4.2,3.9,3.35,2.6,2.75,1.95,2.2,1.6,1.8,1.35,16459.65
203,1654672080,51.6,19.82,85.8,36.15,61.1,25.05,41.2,17.0,26.55,11.6,16.35,7.9,9.8,5.75,5.85,4.3,3.75,3.45,2.45,2.85,1.8,2.25,1.55,1.8,1.35,16459.15
204,1654672140,52.7,19.84,83.45,36.7,59.3,25.6,40.1,17.3,25.85,11.9,16.05,8.2,9.65,5.85,5.85,4.35,3.8,3.55,2.5,2.85,1.85,2.3,1.55,1.85,1.35,16457.1
205,1654672200,54.8,19.83,81.0,38.4,57.25,26.9,38.4,18.25,24.8,12.7,15.45,8.75,9.3,6.25,5.65,4.7,3.65,3.75,2.5,3.0,1.8,2.4,1.55,1.95,1.4,16451.15
206,1654672260,53.85,19.82,82.15,37.85,57.9,26.3,38.9,17.75,25.05,12.3,15.45,8.4,9.1,6.0,5.45,4.45,3.55,3.5,2.4,2.85,1.8,2.3,1.55,1.9,1.35,16454.2
207,1654672320,51.5,19.8,85.5,35.85,60.9,24.85,41.05,16.75,26.55,11.5,16.4,7.9,9.6,5.6,5.7,4.2,3.7,3.35,2.5,2.75,1.85,2.2,1.55,1.8,1.4,16458.75
208,1654672380,50.5,19.8,87.0,35.2,62.05,24.35,41.8,16.45,27.15,11.25,16.6,7.75,9.9,5.5,5.9,4.15,3.8,3.35,2.55,2.7,1.85,2.15,1.55,1.8,1.35,16461.9
209,1654672440,49.85,19.78,88.25,34.4,63.15,23.8,43.0,15.85,28.0,10.8,17.3,7.3,10.35,5.25,6.15,4.0,3.95,3.3,2.6,2.7,1.95,2.15,1.55,1.8,1.4,16465.8
210,1654672500,49.1,19.79,89.65,33.9,64.25,23.4,43.8,15.6,28.5,10.65,17.7,7.2,10.7,5.2,6.35,4.0,4.0,3.3,2.65,2.75,1.95,2.15,1.55,1.8,1.35,16466.3
211,1654672560,47.3,19.78,91.15,32.7,65.35,22.35,44.8,15.05,29.25,10.1,18.25,6.9,10.95,5.0,6.45,3.85,4.05,3.2,2.6,2.7,1.95,2.15,1.5,1.8,1.3,16468.85
212,1654672620,49.25,19.79,88.85,34.15,63.45,23.4,43.15,15.75,28.1,10.65,17.45,7.2,10.3,5.15,6.15,3.9,3.85,3.3,2.5,2.7,1.85,2.15,1.5,1.85,1.3,16463.65
213,1654672680,48.85,19.78,89.5,34.0,64.25,23.5,43.7,15.8,28.25,10.75,17.5,7.25,10.35,5.25,6.1,3.95,3.8,3.25,2.4,2.75,1.8,2.2,1.45,1.85,1.25,16465.15
214,1654672740,50.2,19.77,85.6,34.8,61.3,24.05,41.35,16.1,26.65,11.0,16.3,7.4,9.7,5.35,5.6,4.0,3.6,3.25,2.3,2.75,1.75,2.2,1.45,1.85,1.3,16458.95
215,1654672800,52.15,19.8,82.35,36.55,58.3,25.35,39.1,17.05,25.15,11.7,15.35,8.0,9.05,5.75,5.3,4.2,3.4,3.45,2.2,2.8,1.6,2.25,1.4,1.9,1.25,16449.8
216,1654672860,55.25,19.81,79.2,38.8,55.8,26.95,36.95,18.3,23.8,12.55,14.6,8.6,8.55,6.15,5.0,4.55,3.25,3.65,2.2,3.0,1.65,2.3,1.4,1.95,1.25,16445.05
217,1654672920,58.2,19.83,76.55,41.15,53.65,28.95,35.5,19.85,22.7,13.9,13.8,9.55,8.1,6.9,4.8,5.05,3.2,3.95,2.15,3.2,1.65,2.5,1.4,2.05,1.25,16440.75
218,1654672980,58.1,19.84,77.2,40.95,54.15,28.85,36.0,19.9,22.95,13.9,13.95,9.65,8.1,6.9,4.75,5.15,3.15,4.0,2.15,3.2,1.6,2.55,1.4,2.05,1.25,16437.0
219,1654673040,57.3,19.82,77.85,40.4,54.65,28.25,36.4,19.35,23.15,13.3,14.1,9.15,8.3,6.5,4.95,4.85,3.25,3.85,2.15,3.05,1.65,2.4,1.35,2.0,1.2,16438.4
220,1654673100,55.65,19.81,79.05,38.7,55.85,26.85,37.35,18.25,23.85,12.4,14.55,8.4,8.65,6.0,5.15,4.45,3.4,3.5,2.25,2.85,1.65,2.3,1.45,1.8,1.25,16446.4
221,1654673160,55.0,19.83,79.45,38.4,56.15,26.65,37.45,18.0,24.05,12.3,14.7,8.3,8.65,5.8,5.15,4.3,3.35,3.45,2.3,2.75,1.7,2.25,1.45,1.8,1.3,16449.85
222,1654673220,55.1,19.84,79.25,38.25,55.8,26.5,37.25,17.9,23.85,12.2,14.5,8.2,8.55,5.8,5.0,4.3,3.35,3.4,2.3,2.8,1.65,2.25,1.4,1.8,1.25,16447.15
223,1654673280,55.4,19.83,79.5,38.55,56.0,26.75,37.2,18.0,23.7,12.45,14.45,8.35,8.5,5.9,4.95,4.35,3.25,3.55,2.3,2.85,1.65,2.25,1.4,1.85,1.25,16445.75
224,1654673340,57.75,19.86,76.1,40.7,53.35,28.45,35.3,19.3,22.45,13.3,13.6,9.1,8.1,6.4,4.75,4.7,3.15,3.8,2.15,3.0,1.65,2.4,1.4,1.9,1.25,16439.45
225,1654673400,57.75,19.84,77.0,40.5,53.85,28.4,36.25,19.2,22.8,13.3,13.75,8.95,8.2,6.35,4.85,4.75,3.2,3.8,2.15,3.0,1.65,2.3,1.45,1.9,1.3,16439.3
226,1654673460,57.95,19.88,75.8,40.7,52.8,28.5,34.85,19.4,22.05,13.3,13.3,9.15,7.85,6.5,4.7,4.8,3.1,3.85,2.15,3.05,1.65,2.4,1.45,1.95,1.25,16436.6
227,1654673520,55.55,19.9,78.55,38.95,55.15,27.05,36.4,18.4,23.3,12.5,14.1,8.6,8.25,6.05,4.75,4.55,3.05,3.65,2.15,2.9,1.65,2.3,1.4,1.9,1.25,16442.9
228,1654673580,57.15,19.91,77.5,39.95,54.55,27.85,36.1,18.8,23.05,12.9,14.0,8.85,8.35,6.25,4.85,4.6,3.15,3.7,2.15,2.95,1.7,2.3,1.45,1.85,1.25,16439.45
229,1654673640,57.35,19.92,77.4,39.9,54.2,27.8,36.15,18.95,23.05,12.95,14.2,8.85,8.3,6.3,4.9,4.7,3.15,3.75,2.1,2.95,1.7,2.35,1.45,1.9,1.2,16440.25
230,1654673700,56.9,19.91,76.95,39.65,53.9,27.45,35.75,18.6,22.85,12.75,14.05,8.65,8.35,6.15,4.9,4.5,3.1,3.65,2.15,2.95,1.65,2.3,1.4,1.85,1.2,16439.3
231,1654673760,58.65,19.89,74.45,41.2,51.65,28.7,34.1,19.55,21.8,13.4,13.25,9.15,7.85,6.55,4.65,4.85,3.05,3.85,2.1,3.05,1.6,2.45,1.35,1.95,1.25,16434.35
232,1654673820,60.0,19.89,73.3,42.0,51.1,29.4,33.7,19.9,21.45,13.55,13.05,9.25,7.8,6.55,4.65,4.85,3.05,3.9,2.1,3.05,1.65,2.45,1.4,2.0,1.25,16430.9
233,1654673880,61.65,19.89,69.95,43.45,48.0,30.3,31.4,20.5,20.35,13.95,12.35,9.65,7.4,6.85,4.45,5.05,2.9,4.0,2.0,3.1,1.65,2.5,1.35,2.0,1.2,16426.6
234,1654673940,64.5,19.9,67.4,45.5,46.35,31.9,30.15,21.65,19.05,14.8,11.65,10.05,7.0,7.1,4.25,5.2,2.8,4.15,2.0,3.3,1.6,2.6,1.4,2.1,1.25,16421.1
235,1654674000,61.45,19.9,71.1,43.2,49.35,30.15,32.35,20.4,20.45,13.95,12.45,9.45,7.45,6.7,4.45,4.9,3.0,4.0,2.1,3.15,1.7,2.5,1.45,2.05,1.3,16430.6
236,1654674060,58.25,19.89,73.95,40.6,51.5,28.15,34.0,18.85,21.4,12.8,13.15,8.8,7.9,6.25,4.75,4.65,3.05,3.75,2.1,2.95,1.7,2.4,1.45,1.95,1.25,16435.45
237,1654674120,62.95,19.89,69.5,44.3,48.1,30.9,31.55,20.95,19.8,14.2,12.15,9.6,7.2,6.75,4.4,4.95,2.9,4.0,2.1,3.15,1.65,2.5,1.4,2.0,1.25,16425.25
238,1654674180,71.1,19.89,60.7,50.05,41.45,35.2,27.05,24.05,17.15,16.45,10.6,11.2,6.55,8.0,4.2,5.85,2.9,4.6,2.1,3.55,1.7,2.75,1.45,2.25,1.25,16409.05
239,1654674240,75.6,19.95,57.45,54.3,39.2,38.3,25.5,26.25,16.2,18.0,10.15,12.35,6.3,8.7,4.15,6.3,2.9,4.9,2.1,3.8,1.7,2.9,1.5,2.3,1.3,16401.2
240,1654674300,76.9,19.94,57.0,54.85,38.9,38.8,25.5,26.4,16.3,18.1,10.25,12.45,6.45,8.7,4.2,6.35,2.9,4.85,2.2,3.75,1.75,2.9,1.5,2.3,1.3,16398.25
241,1654674360,79.9,19.93,54.4,57.65,37.4,40.65,24.45,27.95,15.55,19.05,9.75,12.85,6.1,9.05,4.1,6.45,2.95,4.95,2.15,3.75,1.75,2.85,1.5,2.15,1.3,16394.65
242,1654674420,80.75,19.95,53.85,57.95,36.7,40.85,23.8,27.9,15.15,18.95,9.4,12.7,5.85,8.9,3.9,6.4,2.85,4.9,2.15,3.7,1.7,2.8,1.5,2.2,1.35,16390.85
243,1654674480,75.35,19.96,56.2,53.55,38.3,37.4,25.1,25.15,16.05,16.9,9.9,11.25,6.1,7.8,4.0,5.7,2.8,4.4,2.15,3.4,1.75,2.65,1.5,2.05,1.3,16399.4
244,1654674540,74.15,19.96,56.25,52.45,38.3,36.65,24.9,24.4,15.85,16.4,9.7,10.95,5.95,7.6,3.9,5.45,2.7,4.35,2.05,3.35,1.65,2.65,1.4,2.05,1.25,16402.55
