,epoch,PE_16250,vix_close,CE_16300,PE_16200,CE_16350,PE_16150,CE_16400,PE_16100,CE_16450,PE_16050,CE_16500,PE_16000,CE_16550,PE_15950,CE_16600,PE_15900,CE_16650,PE_15850,CE_16700,PE_15800,CE_16750,PE_15750,CE_16800,PE_15700,CE_16850,nifty_close
122,1654753620,12.3,19.39,65.4,6.8,34.6,3.7,16.25,2.25,6.65,1.5,3.35,1.15,1.65,0.95,0.9,0.85,0.75,0.8,0.65,0.7,0.55,0.65,0.55,0.65,0.5,16353.45
123,1654753680,11.2,19.41,70.35,6.2,38.0,3.45,18.5,2.15,7.65,1.5,3.7,1.15,1.65,0.9,0.9,0.9,0.7,0.8,0.65,0.7,0.55,0.65,0.5,0.65,0.5,16357.75
124,1654753740,9.85,19.39,74.75,5.45,41.2,3.0,20.2,1.95,8.6,1.4,4.1,1.1,1.8,0.9,0.95,0.85,0.75,0.8,0.6,0.7,0.6,0.65,0.55,0.65,0.5,16364.05
125,1654753800,10.25,19.41,73.55,5.65,40.5,2.95,19.95,1.9,8.4,1.35,3.85,1.1,1.7,0.95,0.95,0.85,0.75,0.8,0.7,0.75,0.55,0.65,0.5,0.65,0.55,16362.8
126,1654753860,10.5,19.41,72.25,5.75,39.8,3.05,19.15,1.85,8.0,1.3,3.7,1.1,1.7,0.95,0.95,0.8,0.75,0.8,0.6,0.7,0.55,0.65,0.55,0.65,0.5,16360.8
127,1654753920,10.2,19.39,72.85,5.65,39.9,3.05,19.3,1.85,8.0,1.3,3.65,1.1,1.6,0.95,0.9,0.8,0.75,0.75,0.6,0.7,0.55,0.65,0.5,0.65,0.5,16361.35
128,1654753980,11.05,19.4,70.5,6.15,38.05,3.3,18.15,1.95,7.65,1.35,3.6,1.15,1.55,0.9,0.85,0.85,0.75,0.7,0.6,0.7,0.55,0.65,0.5,0.6,0.55,16359.2
129,1654754040,11.85,19.39,65.9,6.35,35.0,3.35,16.3,1.9,6.6,1.3,3.15,1.1,1.4,0.95,0.85,0.8,0.7,0.7,0.6,0.7,0.55,0.65,0.55,0.65,0.55,16354.15
130,1654754100,12.95,19.4,62.35,6.9,32.55,3.5,15.05,1.95,6.25,1.35,3.0,1.15,1.45,0.95,0.85,0.8,0.7,0.75,0.6,0.7,0.55,0.6,0.5,0.6,0.55,16347.6
131,1654754160,13.45,19.43,60.85,7.15,31.35,3.6,14.5,2.15,6.0,1.4,3.0,1.15,1.35,0.95,0.8,0.85,0.65,0.75,0.55,0.7,0.55,0.6,0.55,0.6,0.55,16344.35
132,1654754220,11.6,19.41,64.8,6.1,33.75,3.05,15.4,1.85,6.25,1.3,3.0,1.1,1.35,0.9,0.85,0.8,0.65,0.7,0.55,0.7,0.5,0.6,0.5,0.6,0.55,16351.0
133,1654754280,11.85,19.41,65.25,6.25,34.35,3.25,16.0,1.9,6.6,1.35,3.2,1.15,1.55,0.9,0.85,0.75,0.65,0.7,0.55,0.7,0.55,0.6,0.5,0.6,0.45,16352.9
134,1654754340,12.4,19.41,61.45,6.5,31.95,3.35,15.0,1.9,6.25,1.35,3.1,1.1,1.5,0.9,0.85,0.75,0.65,0.7,0.6,0.7,0.6,0.55,0.5,0.55,0.45,16348.4
135,1654754400,11.85,19.41,64.6,6.2,33.85,3.15,15.75,1.8,6.55,1.3,3.2,1.15,1.55,0.9,0.8,0.8,0.7,0.7,0.6,0.65,0.55,0.6,0.5,0.55,0.45,16350.7
136,1654754460,13.4,19.43,58.85,7.0,29.8,3.5,13.4,1.95,5.65,1.35,2.75,1.15,1.35,0.95,0.8,0.75,0.7,0.75,0.6,0.65,0.5,0.55,0.55,0.6,0.45,16342.15
137,1654754520,13.15,19.44,58.05,7.0,29.2,3.55,12.95,2.0,5.35,1.35,2.65,1.1,1.25,0.95,0.8,0.8,0.7,0.75,0.6,0.65,0.55,0.6,0.5,0.6,0.5,16342.45
138,1654754580,12.8,19.44,59.0,6.8,30.2,3.45,13.55,1.95,5.6,1.4,2.75,1.15,1.3,0.95,0.8,0.8,0.7,0.75,0.55,0.65,0.6,0.65,0.5,0.55,0.45,16345.35
139,1654754640,12.35,19.42,61.45,6.5,32.05,3.35,14.45,2.0,5.8,1.35,2.85,1.1,1.35,0.9,0.8,0.8,0.7,0.7,0.55,0.65,0.55,0.6,0.45,0.55,0.45,16345.35
140,1654754700,11.4,19.41,65.6,6.05,34.8,3.05,16.15,1.9,6.45,1.35,3.1,1.1,1.5,0.9,0.85,0.8,0.7,0.65,0.6,0.6,0.55,0.55,0.45,0.55,0.45,16352.0
141,1654754760,10.05,19.39,70.4,5.3,37.8,2.8,17.75,1.7,7.2,1.3,3.45,1.1,1.5,0.85,0.8,0.75,0.75,0.65,0.6,0.6,0.6,0.55,0.5,0.55,0.5,16357.7
142,1654754820,11.6,19.42,62.6,6.0,32.8,2.95,14.95,1.8,6.2,1.2,3.05,1.0,1.45,0.8,0.85,0.7,0.75,0.6,0.55,0.6,0.55,0.55,0.45,0.55,0.45,16348.95
143,1654754880,11.0,19.43,66.05,5.75,35.15,2.85,16.15,1.75,6.55,1.25,3.2,1.0,1.45,0.85,0.85,0.75,0.65,0.6,0.6,0.55,0.55,0.5,0.45,0.55,0.45,16351.85
144,1654754940,10.1,19.4,72.15,5.3,39.05,2.7,18.2,1.7,7.5,1.2,3.5,1.05,1.5,0.9,0.85,0.75,0.7,0.6,0.6,0.6,0.55,0.45,0.5,0.5,0.5,16360.55
145,1654755000,10.85,19.4,68.45,5.65,36.25,2.85,16.4,1.75,6.6,1.15,3.05,1.05,1.45,0.85,0.85,0.7,0.7,0.65,0.6,0.6,0.55,0.45,0.5,0.5,0.45,16355.05
146,1654755060,11.15,19.41,67.8,5.8,35.8,2.85,16.25,1.7,6.5,1.15,3.05,1.0,1.45,0.85,0.85,0.7,0.7,0.65,0.55,0.6,0.55,0.6,0.5,0.55,0.5,16352.95
147,1654755120,10.8,19.39,69.5,5.7,37.25,2.85,17.0,1.7,6.8,1.15,3.15,1.0,1.45,0.8,0.8,0.7,0.65,0.6,0.6,0.6,0.6,0.55,0.45,0.55,0.45,16356.35
148,1654755180,10.95,19.71,68.5,5.6,36.6,2.8,16.85,1.7,6.95,1.1,3.2,0.95,1.45,0.8,0.8,0.7,0.65,0.6,0.6,0.6,0.6,0.55,0.45,0.6,0.45,16356.15
149,1654755240,10.25,19.71,70.5,5.3,37.9,2.65,17.5,1.6,7.25,1.1,3.35,0.9,1.45,0.8,0.8,0.7,0.65,0.65,0.6,0.6,0.55,0.55,0.45,0.55,0.45,16356.5
150,1654755300,10.7,19.71,69.4,5.5,36.7,2.8,16.95,1.6,6.95,1.1,3.2,0.95,1.4,0.75,0.8,0.7,0.7,0.6,0.65,0.6,0.55,0.55,0.45,0.55,0.45,16356.05
151,1654755360,11.0,19.71,68.05,5.7,35.75,2.75,16.15,1.55,6.55,1.1,3.05,0.95,1.4,0.8,0.85,0.75,0.7,0.6,0.6,0.55,0.6,0.5,0.5,0.55,0.5,16352.45
152,1654755420,10.85,19.73,67.9,5.6,35.45,2.75,16.1,1.6,6.5,1.1,3.0,0.9,1.35,0.8,0.85,0.7,0.65,0.6,0.6,0.55,0.6,0.5,0.5,0.6,0.45,16353.65
153,1654755480,11.15,19.74,66.6,5.85,34.95,2.8,15.65,1.6,6.4,1.1,2.95,0.9,1.35,0.8,0.8,0.75,0.65,0.6,0.6,0.6,0.55,0.5,0.55,0.55,0.45,16349.4
154,1654755540,11.55,19.74,64.45,5.95,33.55,2.8,14.95,1.6,6.0,1.1,2.85,0.9,1.3,0.75,0.9,0.7,0.65,0.55,0.65,0.55,0.6,0.5,0.5,0.55,0.45,16350.3
155,1654755600,11.5,19.75,65.0,5.95,33.9,2.95,15.1,1.7,6.05,1.05,2.85,0.85,1.35,0.75,0.85,0.65,0.7,0.55,0.6,0.55,0.6,0.55,0.5,0.5,0.5,16348.85
156,1654755660,10.9,19.75,67.25,5.6,35.35,2.75,15.75,1.6,6.1,1.0,2.8,0.85,1.3,0.75,0.85,0.7,0.7,0.6,0.6,0.55,0.6,0.5,0.5,0.5,0.45,16349.3
157,1654755720,11.1,19.75,67.2,5.7,35.1,2.8,15.9,1.6,6.15,1.0,2.85,0.8,1.3,0.7,0.9,0.65,0.7,0.6,0.6,0.6,0.55,0.45,0.5,0.5,0.45,16352.35
158,1654755780,11.5,19.73,65.5,5.85,34.1,2.8,15.35,1.55,5.95,1.0,2.75,0.8,1.3,0.7,0.85,0.7,0.7,0.6,0.65,0.55,0.55,0.45,0.45,0.5,0.5,16349.05
159,1654755840,11.85,19.41,63.1,6.0,32.5,2.9,14.35,1.65,5.6,1.0,2.65,0.85,1.3,0.65,0.85,0.65,0.75,0.55,0.6,0.55,0.6,0.5,0.55,0.45,0.5,16345.8
160,1654755900,12.25,19.43,61.35,6.3,31.3,3.1,13.6,1.8,5.25,1.05,2.55,0.85,1.25,0.65,0.8,0.65,0.65,0.6,0.6,0.55,0.6,0.5,0.5,0.5,0.45,16340.7
161,1654755960,12.25,19.43,61.45,6.3,31.25,3.15,13.75,1.9,5.25,1.15,2.5,0.9,1.2,0.75,0.75,0.7,0.7,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.45,16341.2
162,1654756020,12.6,19.42,59.4,6.45,29.85,3.2,13.0,1.9,5.0,1.2,2.45,0.95,1.2,0.7,0.75,0.65,0.65,0.55,0.65,0.55,0.55,0.55,0.5,0.45,0.5,16340.3
163,1654756080,10.95,19.39,64.0,5.55,33.15,2.75,14.7,1.65,5.75,1.1,2.7,0.85,1.3,0.75,0.8,0.6,0.7,0.55,0.65,0.55,0.55,0.45,0.5,0.5,0.45,16347.15
164,1654756140,11.0,19.39,64.5,5.65,33.45,2.85,14.75,1.65,5.85,1.1,2.75,0.85,1.35,0.75,0.85,0.65,0.65,0.55,0.65,0.55,0.55,0.45,0.5,0.45,0.45,16346.45
165,1654756200,10.35,19.37,67.95,5.35,35.8,2.7,16.15,1.55,6.4,1.05,2.95,0.85,1.35,0.7,0.8,0.65,0.65,0.6,0.65,0.5,0.6,0.45,0.5,0.45,0.45,16351.5
166,1654756260,11.15,19.41,64.2,5.8,33.2,2.95,14.65,1.7,5.75,1.15,2.75,0.9,1.35,0.7,0.8,0.6,0.65,0.6,0.65,0.55,0.6,0.5,0.5,0.5,0.45,16346.35
167,1654756320,10.3,19.4,68.2,5.35,36.0,2.65,16.15,1.6,6.4,1.1,2.9,0.85,1.3,0.7,0.85,0.6,0.7,0.55,0.65,0.5,0.6,0.5,0.5,0.5,0.5,16354.15
168,1654756380,10.1,19.37,67.15,5.15,35.15,2.5,15.75,1.5,6.2,1.0,2.9,0.8,1.45,0.7,0.85,0.65,0.65,0.55,0.6,0.55,0.55,0.45,0.5,0.5,0.5,16351.7
169,1654756440,10.45,19.36,65.8,5.35,34.2,2.55,15.35,1.55,6.0,1.05,2.85,0.8,1.4,0.75,0.9,0.65,0.75,0.6,0.65,0.5,0.6,0.5,0.55,0.45,0.55,16351.5
170,1654756500,9.95,19.35,69.0,5.15,36.3,2.5,16.35,1.5,6.3,1.05,2.95,0.85,1.45,0.7,0.85,0.6,0.75,0.6,0.65,0.5,0.6,0.5,0.5,0.5,0.55,16353.45
171,1654756560,9.4,19.35,70.45,4.75,37.3,2.25,17.0,1.35,6.65,1.0,3.1,0.75,1.45,0.7,0.85,0.6,0.7,0.6,0.65,0.5,0.55,0.5,0.5,0.5,0.55,16356.65
172,1654756620,9.1,19.36,71.2,4.6,37.9,2.2,17.55,1.3,7.0,0.9,3.2,0.8,1.5,0.7,0.9,0.65,0.7,0.55,0.7,0.5,0.55,0.5,0.5,0.5,0.55,16356.05
173,1654756680,7.95,19.34,76.75,3.95,41.85,1.95,19.65,1.25,7.75,0.9,3.4,0.75,1.5,0.7,0.85,0.6,0.75,0.55,0.65,0.5,0.55,0.5,0.5,0.5,0.45,16366.8
174,1654756740,7.95,19.33,77.35,3.95,42.3,1.95,19.9,1.25,7.8,0.9,3.45,0.8,1.6,0.7,0.9,0.65,0.7,0.55,0.65,0.5,0.55,0.45,0.55,0.5,0.5,16366.1
175,1654756800,8.25,19.36,76.9,4.1,42.05,2.05,19.55,1.3,7.4,0.95,3.3,0.8,1.55,0.7,0.8,0.6,0.7,0.55,0.6,0.5,0.55,0.45,0.55,0.45,0.45,16362.65
176,1654756860,8.3,19.36,78.0,4.15,42.9,2.05,19.9,1.3,7.55,1.0,3.3,0.85,1.45,0.7,0.8,0.6,0.7,0.55,0.65,0.5,0.55,0.5,0.5,0.5,0.5,16363.95
177,1654756920,7.85,19.36,77.75,4.0,42.45,2.0,19.7,1.35,7.45,0.95,3.2,0.8,1.5,0.7,0.85,0.65,0.65,0.55,0.6,0.5,0.55,0.45,0.5,0.45,0.45,16363.7
178,1654756980,7.2,19.36,82.0,3.7,46.0,1.9,21.7,1.25,8.45,0.95,3.6,0.8,1.5,0.7,0.85,0.65,0.65,0.6,0.6,0.55,0.6,0.45,0.5,0.45,0.45,16368.85
179,1654757040,6.85,19.36,81.35,3.45,45.2,1.8,21.1,1.25,8.15,0.95,3.55,0.75,1.5,0.7,0.85,0.65,0.75,0.55,0.6,0.5,0.55,0.5,0.5,0.45,0.45,16368.9
180,1654757100,7.8,19.4,75.35,3.95,40.95,1.95,18.65,1.35,7.15,1.0,3.15,0.8,1.4,0.75,0.8,0.6,0.65,0.55,0.6,0.5,0.55,0.55,0.5,0.5,0.5,16361.8
181,1654757160,7.65,19.4,77.6,3.85,42.65,2.0,19.85,1.35,7.5,1.0,3.25,0.8,1.4,0.7,0.8,0.6,0.7,0.55,0.6,0.5,0.6,0.5,0.5,0.45,0.5,16363.2
182,1654757220,7.0,19.39,79.55,3.55,43.8,1.9,20.5,1.3,7.65,0.95,3.25,0.8,1.45,0.7,0.8,0.65,0.65,0.55,0.65,0.5,0.55,0.45,0.55,0.5,0.45,16366.5
183,1654757280,7.15,19.39,80.0,3.6,44.1,1.85,20.75,1.2,7.85,0.85,3.3,0.7,1.45,0.7,0.8,0.6,0.65,0.5,0.6,0.55,0.55,0.45,0.5,0.45,0.5,16366.85
184,1654757340,7.7,19.41,75.8,3.85,41.25,2.0,18.95,1.2,7.15,0.85,3.05,0.7,1.4,0.65,0.85,0.6,0.7,0.55,0.65,0.45,0.55,0.45,0.45,0.45,0.45,16363.3
185,1654757400,7.35,19.41,77.65,3.7,42.55,1.8,19.6,1.15,7.3,0.85,3.15,0.75,1.4,0.65,0.8,0.65,0.7,0.55,0.65,0.5,0.5,0.45,0.5,0.4,0.4,16366.05
186,1654757460,7.55,19.4,75.25,3.75,40.6,1.9,18.65,1.2,7.0,0.85,3.0,0.7,1.4,0.6,0.8,0.6,0.7,0.5,0.65,0.45,0.55,0.4,0.5,0.4,0.45,16364.15
187,1654757520,7.25,19.4,77.45,3.65,42.25,1.9,19.4,1.25,7.2,0.9,3.1,0.75,1.4,0.6,0.85,0.55,0.7,0.45,0.65,0.5,0.55,0.4,0.45,0.4,0.45,16364.2
188,1654757580,7.0,19.37,79.55,3.55,43.45,1.85,20.15,1.25,7.55,0.9,3.15,0.75,1.35,0.6,0.85,0.6,0.75,0.4,0.65,0.5,0.55,0.45,0.5,0.35,0.45,16366.1
189,1654757640,6.75,19.34,82.75,3.5,46.35,1.95,21.95,1.3,8.6,0.9,3.5,0.7,1.45,0.6,0.8,0.55,0.75,0.4,0.6,0.5,0.5,0.4,0.45,0.4,0.5,16369.85
190,1654757700,6.1,19.36,85.5,3.3,47.95,1.75,22.8,1.1,8.95,0.8,3.75,0.65,1.5,0.65,0.8,0.55,0.7,0.45,0.65,0.55,0.5,0.5,0.5,0.45,0.5,16376.25
191,1654757760,5.9,19.33,85.95,3.15,48.65,1.7,23.7,1.1,9.65,0.85,4.0,0.65,1.6,0.55,0.9,0.55,0.65,0.4,0.55,0.45,0.5,0.4,0.45,0.4,0.45,16377.9
192,1654757820,5.45,19.33,87.65,2.95,49.5,1.65,23.65,1.1,9.55,0.85,3.9,0.65,1.6,0.6,0.85,0.55,0.65,0.45,0.6,0.55,0.55,0.4,0.5,0.4,0.5,16378.85
193,1654757880,4.95,19.32,90.0,2.75,51.05,1.6,24.8,1.05,10.05,0.8,4.05,0.65,1.65,0.55,0.85,0.55,0.65,0.5,0.65,0.55,0.55,0.4,0.45,0.45,0.45,16381.25
194,1654757940,5.4,19.36,88.8,2.9,49.95,1.7,23.95,1.1,9.4,0.8,3.85,0.65,1.5,0.6,0.8,0.55,0.65,0.5,0.55,0.5,0.5,0.4,0.45,0.4,0.45,16377.85
195,1654758000,5.45,19.33,86.6,2.9,48.45,1.65,22.8,1.15,9.0,0.85,3.7,0.75,1.5,0.6,0.8,0.6,0.7,0.55,0.55,0.55,0.55,0.45,0.5,0.45,0.45,16378.55
196,1654758060,5.8,19.33,87.05,3.0,48.65,1.7,22.85,1.15,8.7,0.85,3.45,0.75,1.45,0.7,0.8,0.6,0.65,0.45,0.55,0.5,0.55,0.4,0.45,0.4,0.45,16380.65
197,1654758120,5.3,19.32,91.0,2.8,52.2,1.6,25.2,1.1,9.9,0.9,3.9,0.75,1.55,0.65,0.85,0.55,0.65,0.45,0.55,0.5,0.5,0.45,0.45,0.4,0.4,16386.25
198,1654758180,4.9,19.34,93.5,2.45,54.2,1.4,26.05,1.05,10.15,0.85,4.05,0.75,1.6,0.65,0.85,0.55,0.65,0.45,0.55,0.5,0.55,0.45,0.45,0.45,0.4,16386.9
199,1654758240,5.0,19.34,98.4,2.6,58.2,1.45,28.5,1.0,11.15,0.85,4.4,0.7,1.6,0.6,0.85,0.55,0.65,0.45,0.55,0.5,0.55,0.45,0.4,0.4,0.4,16389.05
200,1654758300,4.45,19.29,113.0,2.5,70.85,1.5,36.7,1.05,14.95,0.8,5.65,0.65,1.75,0.55,0.9,0.5,0.7,0.45,0.6,0.5,0.55,0.4,0.45,0.4,0.4,16403.55
201,1654758360,4.65,19.27,112.0,2.7,69.65,1.6,36.0,1.15,14.25,0.8,5.1,0.7,1.65,0.55,0.85,0.5,0.7,0.45,0.55,0.5,0.55,0.45,0.45,0.4,0.45,16402.05
202,1654758420,4.05,19.24,122.3,2.3,79.25,1.4,42.65,1.0,18.1,0.85,6.55,0.7,2.15,0.55,1.1,0.55,0.8,0.45,0.6,0.45,0.55,0.35,0.5,0.45,0.45,16414.25
203,1654758480,4.65,19.3,115.25,2.65,72.55,1.65,37.2,1.15,14.7,0.9,4.95,0.7,1.6,0.6,1.0,0.6,0.8,0.45,0.55,0.45,0.55,0.35,0.45,0.4,0.45,16405.95
204,1654758540,4.45,19.31,120.0,2.6,76.7,1.65,40.3,1.2,16.3,0.95,5.55,0.75,1.95,0.65,1.3,0.6,0.9,0.5,0.65,0.5,0.55,0.4,0.5,0.4,0.45,16408.45
205,1654758600,4.5,19.32,115.45,2.65,72.9,1.7,37.6,1.2,14.8,0.9,5.05,0.75,1.8,0.6,1.1,0.6,0.8,0.45,0.65,0.5,0.55,0.35,0.5,0.4,0.45,16404.2
206,1654758660,4.95,19.28,109.45,2.85,67.15,1.8,32.75,1.2,12.15,0.9,4.1,0.8,1.6,0.6,0.95,0.65,0.75,0.55,0.6,0.5,0.5,0.4,0.4,0.4,0.35,16398.95
207,1654758720,5.05,19.26,111.0,3.0,68.9,1.85,34.55,1.2,13.4,0.95,4.55,0.8,1.65,0.7,1.0,0.65,0.65,0.55,0.55,0.5,0.55,0.35,0.4,0.35,0.35,16398.3
208,1654758780,4.8,19.31,111.7,2.8,69.7,1.65,35.2,1.15,13.8,0.9,4.7,0.8,1.6,0.6,0.9,0.6,0.65,0.5,0.6,0.5,0.5,0.4,0.4,0.35,0.4,16399.15
209,1654758840,4.9,19.31,110.0,2.8,68.15,1.8,34.0,1.25,13.1,0.85,4.55,0.75,1.55,0.65,0.9,0.65,0.65,0.5,0.6,0.45,0.5,0.4,0.4,0.4,0.35,16398.2
210,1654758900,5.15,19.29,106.95,3.0,65.65,1.85,31.65,1.3,12.0,0.9,4.35,0.8,1.6,0.7,0.9,0.65,0.7,0.55,0.55,0.5,0.5,0.4,0.4,0.4,0.4,16397.05
211,1654758960,5.55,19.29,106.8,3.15,65.45,1.95,31.7,1.35,12.15,0.95,4.45,0.85,1.45,0.7,0.9,0.7,0.7,0.5,0.55,0.5,0.5,0.4,0.45,0.4,0.4,16394.6
212,1654759020,5.7,19.62,101.1,3.2,61.2,1.9,28.75,1.3,10.9,0.9,4.0,0.8,1.35,0.7,0.9,0.7,0.65,0.55,0.55,0.5,0.5,0.45,0.45,0.4,0.35,16393.5
213,1654759080,6.55,19.6,92.5,3.85,53.0,2.35,23.45,1.55,8.25,0.95,3.15,0.85,1.3,0.7,0.8,0.65,0.7,0.6,0.55,0.45,0.45,0.4,0.4,0.35,0.35,16382.95
214,1654759140,6.05,19.61,91.45,3.4,52.25,2.05,23.05,1.35,7.8,0.9,2.95,0.8,1.15,0.7,0.8,0.6,0.6,0.6,0.55,0.55,0.55,0.45,0.4,0.45,0.4,16386.3
215,1654759200,6.8,19.64,85.2,3.7,46.75,2.2,19.6,1.4,6.2,0.9,2.25,0.85,1.0,0.75,0.75,0.7,0.6,0.55,0.55,0.6,0.5,0.45,0.45,0.45,0.4,16375.35
216,1654759260,7.0,19.63,82.2,3.65,44.4,2.1,18.45,1.3,5.85,0.85,2.35,0.75,1.0,0.7,0.75,0.65,0.6,0.6,0.6,0.55,0.5,0.45,0.45,0.45,0.4,16373.15
217,1654759320,7.15,19.6,81.8,3.8,43.95,2.2,18.05,1.4,6.1,0.95,2.5,0.8,1.0,0.65,0.7,0.7,0.65,0.6,0.55,0.5,0.5,0.45,0.5,0.45,0.45,16371.65
218,1654759380,6.8,19.59,82.65,3.7,44.95,2.05,18.65,1.3,6.3,0.85,2.5,0.75,1.0,0.7,0.55,0.6,0.55,0.5,0.5,0.45,0.5,0.45,0.4,0.45,0.45,16370.6
219,1654759440,6.8,19.58,81.75,3.6,44.35,2.0,18.9,1.25,6.05,0.85,2.4,0.8,0.9,0.6,0.6,0.65,0.5,0.55,0.5,0.5,0.45,0.45,0.4,0.4,0.4,16370.0
220,1654759500,6.4,19.58,82.55,3.3,44.75,1.8,19.25,1.1,6.3,0.8,2.5,0.75,0.95,0.65,0.6,0.6,0.55,0.55,0.5,0.45,0.5,0.45,0.4,0.45,0.4,16372.05
221,1654759560,5.7,19.61,86.75,3.0,47.95,1.7,20.6,1.1,6.95,0.8,2.75,0.75,1.05,0.65,0.6,0.55,0.55,0.5,0.5,0.45,0.45,0.45,0.4,0.45,0.4,16375.8
222,1654759620,6.0,19.62,82.8,3.15,45.2,1.75,19.4,1.1,6.5,0.8,2.55,0.7,1.0,0.6,0.65,0.6,0.5,0.45,0.45,0.45,0.45,0.45,0.4,0.4,0.4,16372.15
223,1654759680,6.05,19.63,82.55,3.05,44.75,1.65,19.5,1.1,6.4,0.7,2.55,0.6,1.0,0.6,0.6,0.55,0.5,0.45,0.45,0.45,0.45,0.45,0.4,0.45,0.35,16371.35
224,1654759740,5.95,19.63,82.5,3.05,44.7,1.6,19.3,1.0,6.35,0.65,2.55,0.55,1.0,0.5,0.55,0.55,0.5,0.45,0.5,0.4,0.45,0.4,0.35,0.4,0.35,16372.7
225,1654759800,5.85,19.62,81.0,3.0,43.65,1.55,18.8,0.95,6.2,0.6,2.55,0.5,0.95,0.45,0.55,0.4,0.5,0.4,0.45,0.4,0.4,0.35,0.35,0.4,0.4,16372.75
226,1654759860,8.15,19.64,66.05,4.05,32.3,1.95,12.15,1.15,3.75,0.65,1.7,0.5,0.85,0.45,0.5,0.4,0.5,0.4,0.45,0.4,0.4,0.4,0.4,0.4,0.35,16353.65
227,1654759920,8.6,19.62,62.45,4.15,29.85,2.0,10.85,1.1,3.6,0.6,1.6,0.55,0.8,0.4,0.6,0.45,0.5,0.4,0.5,0.4,0.4,0.4,0.35,0.4,0.35,16349.65
228,1654759980,9.75,19.63,57.85,4.85,26.65,2.3,9.5,1.2,3.35,0.65,1.5,0.55,0.8,0.45,0.55,0.45,0.5,0.4,0.5,0.35,0.4,0.3,0.35,0.35,0.4,16346.85
229,1654760040,9.85,19.64,56.0,4.8,25.3,2.35,9.0,1.2,3.3,0.6,1.55,0.5,0.8,0.45,0.6,0.45,0.5,0.4,0.45,0.35,0.45,0.3,0.4,0.4,0.4,16341.3
230,1654760100,8.5,19.63,57.4,4.05,25.55,1.95,9.2,1.0,3.45,0.55,1.55,0.45,0.85,0.4,0.6,0.4,0.5,0.35,0.5,0.35,0.4,0.3,0.4,0.35,0.4,16344.15
231,1654760160,7.15,19.61,59.55,3.35,26.9,1.65,10.0,0.95,3.7,0.55,1.65,0.5,0.9,0.45,0.6,0.35,0.5,0.35,0.45,0.4,0.4,0.4,0.35,0.4,0.35,16349.5
232,1654760220,9.7,19.64,48.0,4.6,19.45,2.2,6.7,1.2,2.8,0.6,1.45,0.55,0.85,0.4,0.65,0.4,0.55,0.35,0.5,0.35,0.4,0.4,0.35,0.4,0.3,16333.05
233,1654760280,8.3,19.62,51.0,3.95,21.05,1.95,7.5,1.05,3.0,0.55,1.45,0.55,0.8,0.4,0.65,0.4,0.5,0.35,0.45,0.35,0.4,0.35,0.4,0.35,0.35,16338.95
234,1654760340,6.8,19.57,54.2,3.25,23.05,1.65,8.3,1.0,3.1,0.65,1.45,0.65,0.8,0.55,0.55,0.45,0.5,0.35,0.45,0.35,0.45,0.3,0.35,0.3,0.3,16344.75
235,1654760400,6.0,19.57,56.55,2.85,24.6,1.5,9.0,0.95,3.4,0.65,1.6,0.65,0.8,0.6,0.65,0.45,0.55,0.4,0.45,0.35,0.4,0.3,0.35,0.3,0.3,16347.55
236,1654760460,6.1,19.58,57.9,3.05,25.3,1.55,9.3,0.95,3.45,0.7,1.65,0.6,0.9,0.5,0.6,0.45,0.55,0.35,0.5,0.35,0.4,0.3,0.4,0.35,0.3,16351.4
237,1654760520,6.5,19.61,57.1,3.1,24.65,1.5,9.1,0.95,3.55,0.65,1.55,0.6,0.85,0.45,0.6,0.4,0.55,0.35,0.5,0.35,0.4,0.3,0.35,0.3,0.35,16349.1
238,1654760580,8.1,19.6,52.65,3.9,21.95,1.8,7.75,1.05,3.0,0.7,1.4,0.65,0.75,0.5,0.65,0.4,0.55,0.35,0.5,0.35,0.4,0.3,0.4,0.35,0.3,16342.7
239,1654760640,7.2,19.61,57.45,3.35,24.9,1.65,8.85,1.0,3.3,0.7,1.45,0.7,0.75,0.6,0.6,0.45,0.55,0.4,0.45,0.35,0.4,0.3,0.35,0.35,0.3,16347.95
240,1654760700,7.0,19.62,58.6,3.35,25.85,1.65,9.35,1.05,3.2,0.65,1.45,0.7,0.75,0.55,0.6,0.4,0.55,0.35,0.45,0.3,0.4,0.3,0.3,0.3,0.35,16350.4
241,1654760760,5.65,19.59,64.0,2.85,28.05,1.45,10.1,0.95,3.5,0.7,1.45,0.65,0.75,0.55,0.6,0.45,0.5,0.35,0.5,0.35,0.4,0.25,0.35,0.3,0.25,16358.65
242,1654760820,5.9,19.62,62.6,2.9,27.4,1.5,9.9,0.95,3.55,0.7,1.6,0.7,0.85,0.6,0.6,0.45,0.55,0.35,0.5,0.35,0.4,0.25,0.35,0.3,0.25,16357.3
243,1654760880,6.0,19.62,62.8,2.95,27.4,1.55,9.9,1.0,3.55,0.75,1.6,0.7,0.9,0.55,0.65,0.45,0.6,0.35,0.5,0.35,0.4,0.25,0.35,0.3,0.3,16357.95
244,1654760940,6.25,19.62,60.85,3.05,26.55,1.55,9.5,1.05,3.4,0.75,1.5,0.7,0.75,0.55,0.6,0.45,0.6,0.4,0.45,0.35,0.4,0.3,0.4,0.25,0.25,16356.6
