,epoch,PE_15850,vix_close,CE_15900,PE_15800,CE_15950,PE_15750,CE_16000,PE_15700,CE_16050,PE_15650,CE_16100,PE_15600,CE_16150,PE_15550,CE_16200,PE_15500,CE_16250,PE_15450,CE_16300,PE_15400,CE_16350,PE_15350,CE_16400,PE_15300,CE_16450,nifty_open,nifty_high,nifty_low,nifty_close,nifty_volume
77,1656306120,120.05,20.88,131.7,99.95,107.15,82.1,85.75,68.05,67.25,56.2,51.45,46.4,38.6,38.3,28.6,31.4,20.7,25.8,15.0,21.2,10.55,17.5,7.55,14.55,5.55,15885.95,15889.45,15880.3,15880.5,0
78,1656306180,119.6,20.88,132.05,99.65,108.0,82.05,86.05,68.0,67.45,55.85,51.6,46.25,38.95,37.9,28.95,31.35,20.9,25.7,15.05,21.1,10.75,17.45,7.65,14.5,5.6,15880.5,15883.0,15880.05,15881.4,0
79,1656306240,116.25,20.89,134.45,96.75,109.6,79.6,87.85,65.8,68.9,54.35,52.7,45.05,39.6,36.95,29.4,30.6,21.25,25.25,15.25,20.55,10.8,17.05,7.65,14.15,5.6,15881.4,15886.25,15881.4,15886.15,0
80,1656306300,117.95,20.88,133.15,97.65,108.5,80.45,86.95,66.5,68.0,55.05,52.1,45.5,39.0,37.35,29.0,30.9,20.95,25.3,15.05,20.7,10.6,17.2,7.6,14.2,5.55,15885.7,15886.55,15881.05,15883.7,0
81,1656306360,116.2,20.89,135.45,96.4,110.2,79.45,88.4,65.55,69.25,54.1,53.05,44.85,39.95,36.55,29.55,30.25,21.3,24.7,15.25,20.3,10.8,16.85,7.65,14.0,5.55,15883.3,15888.5,15883.3,15888.5,0
82,1656306420,117.7,20.89,133.25,97.85,108.8,80.7,87.0,66.9,67.85,55.0,52.05,45.6,39.1,37.45,29.0,30.7,20.95,25.25,15.0,20.7,10.6,17.1,7.6,14.2,5.55,15887.75,15889.3,15884.05,15885.25,0
83,1656306480,118.05,20.89,132.65,98.3,108.4,80.75,86.85,66.7,68.05,55.0,52.0,45.5,39.1,37.4,29.15,30.75,21.0,25.2,15.2,20.6,10.65,17.05,7.65,14.1,5.55,15885.1,15885.3,15879.3,15883.65,0
84,1656306540,119.3,20.9,131.85,99.0,107.35,81.55,85.75,67.45,67.15,55.65,51.45,46.05,38.65,37.85,28.8,31.15,20.8,25.5,15.05,20.7,10.65,17.2,7.6,14.25,5.5,15884.0,15884.0,15880.35,15880.85,0
85,1656306600,117.95,20.88,132.45,98.1,107.8,80.9,86.3,66.85,67.5,55.15,51.55,45.6,38.8,37.65,28.85,30.85,20.8,25.25,15.0,20.75,10.65,17.1,7.6,14.2,5.5,15881.25,15885.9,15881.05,15885.1,0
86,1656306660,117.15,20.91,133.5,97.3,108.7,80.0,87.3,66.05,68.1,54.4,52.3,45.0,39.4,36.95,29.15,30.45,21.1,25.1,15.1,20.5,10.65,17.0,7.6,14.05,5.5,15885.0,15886.1,15882.5,15885.5,0
87,1656306720,116.3,20.89,135.7,96.35,110.55,79.25,88.45,65.65,69.5,54.2,53.2,44.8,40.05,36.9,29.75,30.4,21.4,24.95,15.4,20.45,10.8,16.95,7.7,14.0,5.6,15885.85,15891.95,15885.85,15889.9,0
